purchase_order_id,product_id,supplier_id,quantity,lead_time_days,purchase_order_date
606,178,44,452,8,2023-01-26 05:00:00
607,176,49,317,16,2023-01-26 06:00:00
608,178,42,259,7,2023-01-26 07:00:00
609,181,31,174,32,2023-01-26 08:00:00
610,75,48,340,3,2023-01-26 09:00:00
611,168,36,344,37,2023-01-26 10:00:00
612,180,6,216,11,2023-01-26 11:00:00
613,184,49,301,26,2023-01-26 12:00:00
614,25,5,152,3,2023-01-26 13:00:00
615,110,50,417,29,2023-01-26 14:00:00
616,39,29,187,38,2023-01-26 15:00:00
617,182,26,219,33,2023-01-26 16:00:00
618,2,32,12,8,2023-01-26 17:00:00
619,113,1,212,3,2023-01-26 18:00:00
620,133,35,194,17,2023-01-26 19:00:00
621,134,3,422,11,2023-01-26 20:00:00
622,66,2,63,20,2023-01-26 21:00:00
623,88,34,37,26,2023-01-26 22:00:00
624,144,37,402,5,2023-01-26 23:00:00
625,126,49,126,39,2023-01-27 00:00:00
626,143,11,428,22,2023-01-27 01:00:00
627,91,21,280,28,2023-01-27 02:00:00
628,126,38,72,39,2023-01-27 03:00:00
629,134,7,462,17,2023-01-27 04:00:00
630,84,47,470,38,2023-01-27 05:00:00
631,124,49,148,39,2023-01-27 06:00:00
632,157,30,68,38,2023-01-27 07:00:00
633,192,14,488,32,2023-01-27 08:00:00
634,76,6,489,7,2023-01-27 09:00:00
635,126,44,105,18,2023-01-27 10:00:00
636,138,33,147,31,2023-01-27 11:00:00
637,188,35,209,23,2023-01-27 12:00:00
638,87,45,370,12,2023-01-27 13:00:00
639,35,14,185,7,2023-01-27 14:00:00
640,13,11,361,5,2023-01-27 15:00:00
641,121,34,424,20,2023-01-27 16:00:00
642,96,27,64,3,2023-01-27 17:00:00
643,127,45,197,27,2023-01-27 18:00:00
644,168,31,464,31,2023-01-27 19:00:00
645,119,47,174,26,2023-01-27 20:00:00
646,117,41,458,30,2023-01-27 21:00:00
647,16,6,338,5,2023-01-27 22:00:00
648,175,8,27,27,2023-01-27 23:00:00
649,135,22,359,38,2023-01-28 00:00:00
650,43,45,320,11,2023-01-28 01:00:00
651,131,14,215,36,2023-01-28 02:00:00
652,170,1,397,5,2023-01-28 03:00:00
653,107,4,289,13,2023-01-28 04:00:00
654,57,4,1,28,2023-01-28 05:00:00
655,144,44,460,25,2023-01-28 06:00:00
656,160,46,39,29,2023-01-28 07:00:00
657,84,6,161,8,2023-01-28 08:00:00
658,70,2,85,13,2023-01-28 09:00:00
659,68,43,381,6,2023-01-28 10:00:00
660,69,14,268,2,2023-01-28 11:00:00
661,169,28,134,36,2023-01-28 12:00:00
662,188,38,409,35,2023-01-28 13:00:00
663,5,35,403,29,2023-01-28 14:00:00
664,163,25,220,21,2023-01-28 15:00:00
665,66,23,418,18,2023-01-28 16:00:00
666,150,40,466,28,2023-01-28 17:00:00
667,115,16,140,24,2023-01-28 18:00:00
668,105,27,126,36,2023-01-28 19:00:00
669,195,32,103,26,2023-01-28 20:00:00
670,160,33,466,32,2023-01-28 21:00:00
671,49,22,108,3,2023-01-28 22:00:00
672,16,6,8,19,2023-01-28 23:00:00
673,117,19,491,7,2023-01-29 00:00:00
674,187,48,130,20,2023-01-29 01:00:00
675,115,19,249,4,2023-01-29 02:00:00
676,50,22,157,21,2023-01-29 03:00:00
677,8,8,61,35,2023-01-29 04:00:00
678,110,50,33,5,2023-01-29 05:00:00
679,145,36,244,11,2023-01-29 06:00:00
680,69,8,166,14,2023-01-29 07:00:00
681,48,13,189,29,2023-01-29 08:00:00
682,69,8,230,14,2023-01-29 09:00:00
683,94,36,318,30,2023-01-29 10:00:00
684,21,49,173,14,2023-01-29 11:00:00
685,106,38,188,15,2023-01-29 12:00:00
686,91,22,198,18,2023-01-29 13:00:00
687,49,41,53,30,2023-01-29 14:00:00
688,45,31,406,18,2023-01-29 15:00:00
689,37,45,400,24,2023-01-29 16:00:00
690,15,35,426,9,2023-01-29 17:00:00
691,133,17,264,22,2023-01-29 18:00:00
692,192,11,201,37,2023-01-29 19:00:00
693,14,39,9,28,2023-01-29 20:00:00
694,85,18,322,33,2023-01-29 21:00:00
695,60,32,470,8,2023-01-29 22:00:00
696,182,20,112,11,2023-01-29 23:00:00
697,8,10,228,10,2023-01-30 00:00:00
698,1,22,168,10,2023-01-30 01:00:00
699,98,2,449,26,2023-01-30 02:00:00
700,159,8,66,27,2023-01-30 03:00:00
701,28,16,431,20,2023-01-30 04:00:00
702,138,9,432,17,2023-01-30 05:00:00
703,147,5,45,30,2023-01-30 06:00:00
704,105,5,340,18,2023-01-30 07:00:00
705,20,34,379,36,2023-01-30 08:00:00
706,188,38,456,39,2023-01-30 09:00:00
707,93,26,359,38,2023-01-30 10:00:00
708,30,36,101,1,2023-01-30 11:00:00
709,2,11,224,1,2023-01-30 12:00:00
710,101,11,305,16,2023-01-30 13:00:00
711,76,17,193,30,2023-01-30 14:00:00
712,112,27,137,29,2023-01-30 15:00:00
713,53,45,297,17,2023-01-30 16:00:00
714,133,23,116,20,2023-01-30 17:00:00
715,106,13,465,5,2023-01-30 18:00:00
716,119,12,287,13,2023-01-30 19:00:00
717,119,40,9,5,2023-01-30 20:00:00
718,92,15,207,12,2023-01-30 21:00:00
719,70,41,306,33,2023-01-30 22:00:00
720,136,27,377,34,2023-01-30 23:00:00
721,27,1,483,15,2023-01-31 00:00:00
722,74,19,459,20,2023-01-31 01:00:00
723,48,37,24,15,2023-01-31 02:00:00
724,193,8,489,9,2023-01-31 03:00:00
725,99,37,373,27,2023-01-31 04:00:00
726,67,4,174,22,2023-01-31 05:00:00
727,194,24,430,8,2023-01-31 06:00:00
728,145,21,363,23,2023-01-31 07:00:00
729,174,32,68,15,2023-01-31 08:00:00
730,39,14,435,8,2023-01-31 09:00:00
731,9,38,327,29,2023-01-31 10:00:00
732,188,34,354,10,2023-01-31 11:00:00
733,147,18,480,39,2023-01-31 12:00:00
734,119,49,21,1,2023-01-31 13:00:00
735,183,28,386,10,2023-01-31 14:00:00
736,98,28,337,8,2023-01-31 15:00:00
737,130,7,55,15,2023-01-31 16:00:00
738,35,1,29,9,2023-01-31 17:00:00
739,155,20,60,36,2023-01-31 18:00:00
740,153,6,284,29,2023-01-31 19:00:00
741,66,36,37,10,2023-01-31 20:00:00
742,59,47,174,29,2023-01-31 21:00:00
743,163,35,2,3,2023-01-31 22:00:00
744,115,29,164,36,2023-01-31 23:00:00
745,102,40,46,11,2023-02-01 00:00:00
746,101,45,418,22,2023-02-01 01:00:00
747,172,28,325,10,2023-02-01 02:00:00
748,79,4,297,31,2023-02-01 03:00:00
749,99,50,36,29,2023-02-01 04:00:00
750,164,19,142,20,2023-02-01 05:00:00
751,79,18,141,10,2023-02-01 06:00:00
752,163,12,34,34,2023-02-01 07:00:00
753,2,33,220,36,2023-02-01 08:00:00
754,163,19,466,17,2023-02-01 09:00:00
755,104,23,300,13,2023-02-01 10:00:00
756,11,11,436,30,2023-02-01 11:00:00
757,113,39,64,38,2023-02-01 12:00:00
758,12,39,118,20,2023-02-01 13:00:00
759,62,35,148,7,2023-02-01 14:00:00
760,3,31,296,16,2023-02-01 15:00:00
761,39,31,246,24,2023-02-01 16:00:00
762,163,33,188,38,2023-02-01 17:00:00
763,109,34,247,12,2023-02-01 18:00:00
764,123,9,406,25,2023-02-01 19:00:00
765,14,35,240,26,2023-02-01 20:00:00
766,107,48,127,26,2023-02-01 21:00:00
767,58,10,118,33,2023-02-01 22:00:00
768,154,29,49,5,2023-02-01 23:00:00
769,102,19,441,28,2023-02-02 00:00:00
770,194,44,150,31,2023-02-02 01:00:00
771,80,26,144,38,2023-02-02 02:00:00
772,28,17,265,32,2023-02-02 03:00:00
773,133,4,76,37,2023-02-02 04:00:00
774,5,14,368,27,2023-02-02 05:00:00
775,64,49,496,16,2023-02-02 06:00:00
776,154,40,324,21,2023-02-02 07:00:00
777,189,45,411,34,2023-02-02 08:00:00
778,117,19,397,12,2023-02-02 09:00:00
779,80,1,327,5,2023-02-02 10:00:00
780,151,13,442,18,2023-02-02 11:00:00
781,38,20,305,13,2023-02-02 12:00:00
782,102,31,397,22,2023-02-02 13:00:00
783,150,8,409,16,2023-02-02 14:00:00
784,158,42,267,24,2023-02-02 15:00:00
785,34,41,178,4,2023-02-02 16:00:00
786,64,14,371,34,2023-02-02 17:00:00
787,36,19,225,38,2023-02-02 18:00:00
788,122,19,240,3,2023-02-02 19:00:00
789,70,3,215,24,2023-02-02 20:00:00
790,39,50,288,26,2023-02-02 21:00:00
791,30,4,309,12,2023-02-02 22:00:00
792,81,28,388,8,2023-02-02 23:00:00
793,168,22,499,32,2023-02-03 00:00:00
794,25,14,393,21,2023-02-03 01:00:00
795,16,35,287,37,2023-02-03 02:00:00
796,24,32,425,21,2023-02-03 03:00:00
797,124,5,387,21,2023-02-03 04:00:00
798,73,33,461,14,2023-02-03 05:00:00
799,107,32,303,6,2023-02-03 06:00:00
800,40,50,75,17,2023-02-03 07:00:00
801,169,18,262,9,2023-02-03 08:00:00
802,199,20,184,9,2023-02-03 09:00:00
803,141,18,27,8,2023-02-03 10:00:00
804,88,23,32,15,2023-02-03 11:00:00
805,164,33,85,36,2023-02-03 12:00:00
806,133,17,452,23,2023-02-03 13:00:00
807,14,25,133,6,2023-02-03 14:00:00
808,9,26,424,32,2023-02-03 15:00:00
809,20,2,481,38,2023-02-03 16:00:00
810,77,28,101,11,2023-02-03 17:00:00
811,106,49,32,14,2023-02-03 18:00:00
812,152,7,45,23,2023-02-03 19:00:00
813,25,41,37,18,2023-02-03 20:00:00
814,101,50,375,6,2023-02-03 21:00:00
815,163,32,376,38,2023-02-03 22:00:00
816,38,6,163,13,2023-02-03 23:00:00
817,186,19,257,20,2023-02-04 00:00:00
818,142,12,15,18,2023-02-04 01:00:00
819,110,38,9,21,2023-02-04 02:00:00
820,118,3,236,33,2023-02-04 03:00:00
821,93,40,217,30,2023-02-04 04:00:00
822,26,46,457,39,2023-02-04 05:00:00
823,196,26,464,18,2023-02-04 06:00:00
824,166,48,254,9,2023-02-04 07:00:00
825,172,50,103,10,2023-02-04 08:00:00
826,162,5,170,10,2023-02-04 09:00:00
827,85,16,188,8,2023-02-04 10:00:00
828,95,45,496,36,2023-02-04 11:00:00
829,178,19,213,33,2023-02-04 12:00:00
830,94,25,176,9,2023-02-04 13:00:00
831,106,42,350,7,2023-02-04 14:00:00
832,7,27,14,4,2023-02-04 15:00:00
833,102,16,257,13,2023-02-04 16:00:00
834,39,45,488,7,2023-02-04 17:00:00
835,43,50,154,16,2023-02-04 18:00:00
836,148,6,340,5,2023-02-04 19:00:00
837,192,26,241,7,2023-02-04 20:00:00
838,138,46,11,2,2023-02-04 21:00:00
839,194,9,300,9,2023-02-04 22:00:00
840,117,10,35,31,2023-02-04 23:00:00
841,146,20,340,38,2023-02-05 00:00:00
842,36,10,43,25,2023-02-05 01:00:00
843,94,13,499,13,2023-02-05 02:00:00
844,147,16,248,5,2023-02-05 03:00:00
845,197,3,216,3,2023-02-05 04:00:00
846,182,5,174,12,2023-02-05 05:00:00
847,5,1,385,17,2023-02-05 06:00:00
848,165,14,46,14,2023-02-05 07:00:00
849,82,40,311,9,2023-02-05 08:00:00
850,153,43,409,16,2023-02-05 09:00:00
851,36,13,475,11,2023-02-05 10:00:00
852,23,10,298,39,2023-02-05 11:00:00
853,61,31,9,31,2023-02-05 12:00:00
854,118,17,375,19,2023-02-05 13:00:00
855,139,18,356,30,2023-02-05 14:00:00
856,89,29,286,30,2023-02-05 15:00:00
857,112,22,113,5,2023-02-05 16:00:00
858,21,33,143,7,2023-02-05 17:00:00
859,197,11,391,11,2023-02-05 18:00:00
860,89,43,243,31,2023-02-05 19:00:00
861,59,30,202,16,2023-02-05 20:00:00
862,195,14,378,19,2023-02-05 21:00:00
863,38,47,306,33,2023-02-05 22:00:00
864,53,4,428,7,2023-02-05 23:00:00
865,22,47,313,9,2023-02-06 00:00:00
866,143,42,311,36,2023-02-06 01:00:00
867,94,2,141,33,2023-02-06 02:00:00
868,128,15,2,39,2023-02-06 03:00:00
869,119,27,132,6,2023-02-06 04:00:00
870,60,47,352,29,2023-02-06 05:00:00
871,36,11,251,13,2023-02-06 06:00:00
872,148,4,100,8,2023-02-06 07:00:00
873,163,9,453,24,2023-02-06 08:00:00
874,133,29,47,25,2023-02-06 09:00:00
875,149,3,68,10,2023-02-06 10:00:00
876,175,20,270,20,2023-02-06 11:00:00
877,183,14,307,28,2023-02-06 12:00:00
878,156,34,3,15,2023-02-06 13:00:00
879,158,13,205,7,2023-02-06 14:00:00
880,128,2,3,7,2023-02-06 15:00:00
881,36,2,201,38,2023-02-06 16:00:00
882,11,48,181,17,2023-02-06 17:00:00
883,116,1,455,2,2023-02-06 18:00:00
884,159,15,76,31,2023-02-06 19:00:00
885,58,21,292,28,2023-02-06 20:00:00
886,4,1,260,26,2023-02-06 21:00:00
887,125,44,205,14,2023-02-06 22:00:00
888,65,35,224,3,2023-02-06 23:00:00
889,20,46,406,35,2023-02-07 00:00:00
890,80,18,266,4,2023-02-07 01:00:00
891,198,41,446,20,2023-02-07 02:00:00
892,181,23,14,35,2023-02-07 03:00:00
893,177,20,324,16,2023-02-07 04:00:00
894,32,46,498,38,2023-02-07 05:00:00
895,87,7,341,25,2023-02-07 06:00:00
896,89,30,300,13,2023-02-07 07:00:00
897,157,46,332,24,2023-02-07 08:00:00
898,188,43,419,9,2023-02-07 09:00:00
899,157,15,366,1,2023-02-07 10:00:00
900,39,47,157,29,2023-02-07 11:00:00
901,107,45,421,18,2023-02-07 12:00:00
902,109,50,61,14,2023-02-07 13:00:00
903,190,34,297,17,2023-02-07 14:00:00
904,48,48,245,14,2023-02-07 15:00:00
905,57,36,315,25,2023-02-07 16:00:00
906,144,12,256,32,2023-02-07 17:00:00
907,19,38,206,36,2023-02-07 18:00:00
908,198,34,117,15,2023-02-07 19:00:00
909,91,18,479,19,2023-02-07 20:00:00
910,115,19,102,18,2023-02-07 21:00:00
911,20,12,349,1,2023-02-07 22:00:00
912,36,12,429,19,2023-02-07 23:00:00
913,196,50,340,3,2023-02-08 00:00:00
914,81,26,234,36,2023-02-08 01:00:00
915,95,30,108,34,2023-02-08 02:00:00
916,37,7,287,21,2023-02-08 03:00:00
917,20,17,34,22,2023-02-08 04:00:00
918,38,44,460,9,2023-02-08 05:00:00
919,3,23,378,11,2023-02-08 06:00:00
920,71,25,286,32,2023-02-08 07:00:00
921,62,19,421,24,2023-02-08 08:00:00
922,58,1,400,13,2023-02-08 09:00:00
923,17,40,478,4,2023-02-08 10:00:00
924,54,45,180,38,2023-02-08 11:00:00
925,172,7,139,14,2023-02-08 12:00:00
926,102,6,19,26,2023-02-08 13:00:00
927,49,50,179,22,2023-02-08 14:00:00
928,11,19,86,31,2023-02-08 15:00:00
929,53,8,391,13,2023-02-08 16:00:00
930,92,4,420,39,2023-02-08 17:00:00
931,40,42,254,37,2023-02-08 18:00:00
932,184,38,139,36,2023-02-08 19:00:00
933,50,42,374,27,2023-02-08 20:00:00
934,168,5,346,4,2023-02-08 21:00:00
935,115,6,353,29,2023-02-08 22:00:00
936,165,20,237,22,2023-02-08 23:00:00
937,24,18,485,15,2023-02-09 00:00:00
938,181,2,214,9,2023-02-09 01:00:00
939,195,42,5,34,2023-02-09 02:00:00
940,31,39,313,24,2023-02-09 03:00:00
941,125,45,46,28,2023-02-09 04:00:00
942,60,1,136,4,2023-02-09 05:00:00
943,21,17,239,37,2023-02-09 06:00:00
944,146,7,10,30,2023-02-09 07:00:00
945,78,32,105,22,2023-02-09 08:00:00
946,113,25,400,25,2023-02-09 09:00:00
947,138,17,70,38,2023-02-09 10:00:00
948,94,44,364,6,2023-02-09 11:00:00
949,68,2,55,13,2023-02-09 12:00:00
950,200,11,131,16,2023-02-09 13:00:00
951,80,43,16,8,2023-02-09 14:00:00
952,37,5,336,12,2023-02-09 15:00:00
953,121,22,197,11,2023-02-09 16:00:00
954,85,19,258,36,2023-02-09 17:00:00
955,30,32,104,6,2023-02-09 18:00:00
956,170,37,391,31,2023-02-09 19:00:00
957,70,12,78,37,2023-02-09 20:00:00
958,109,2,139,20,2023-02-09 21:00:00
959,150,35,76,21,2023-02-09 22:00:00
960,68,30,202,3,2023-02-09 23:00:00
961,138,28,26,25,2023-02-10 00:00:00
962,139,31,299,1,2023-02-10 01:00:00
963,58,20,31,22,2023-02-10 02:00:00
964,76,23,441,27,2023-02-10 03:00:00
965,153,18,160,6,2023-02-10 04:00:00
966,31,32,272,38,2023-02-10 05:00:00
967,193,7,446,19,2023-02-10 06:00:00
968,109,41,252,19,2023-02-10 07:00:00
969,112,8,371,19,2023-02-10 08:00:00
970,110,40,51,19,2023-02-10 09:00:00
971,51,7,32,19,2023-02-10 10:00:00
972,61,3,121,10,2023-02-10 11:00:00
973,171,40,29,10,2023-02-10 12:00:00
974,142,18,108,14,2023-02-10 13:00:00
975,193,45,3,23,2023-02-10 14:00:00
976,101,2,90,28,2023-02-10 15:00:00
977,9,30,352,15,2023-02-10 16:00:00
978,134,36,307,33,2023-02-10 17:00:00
979,106,18,340,1,2023-02-10 18:00:00
980,139,46,451,22,2023-02-10 19:00:00
981,189,12,499,8,2023-02-10 20:00:00
982,194,26,281,27,2023-02-10 21:00:00
983,72,9,260,39,2023-02-10 22:00:00
984,144,24,408,1,2023-02-10 23:00:00
985,57,2,468,38,2023-02-11 00:00:00
986,115,5,343,35,2023-02-11 01:00:00
987,63,4,106,37,2023-02-11 02:00:00
988,102,47,418,17,2023-02-11 03:00:00
989,11,29,66,2,2023-02-11 04:00:00
990,6,20,165,34,2023-02-11 05:00:00
991,37,39,415,11,2023-02-11 06:00:00
992,20,38,463,32,2023-02-11 07:00:00
993,126,25,333,12,2023-02-11 08:00:00
994,127,16,421,34,2023-02-11 09:00:00
995,186,25,343,32,2023-02-11 10:00:00
996,186,22,278,3,2023-02-11 11:00:00
997,5,13,314,2,2023-02-11 12:00:00
998,46,40,409,16,2023-02-11 13:00:00
999,1,27,252,5,2023-02-11 14:00:00
1000,170,32,448,33,2023-02-11 15:00:00
1001,12,4,46,4,2023-02-11 16:00:00
1002,6,39,191,29,2023-02-11 17:00:00
1003,42,20,227,17,2023-02-11 18:00:00
1004,61,27,139,29,2023-02-11 19:00:00
1005,123,29,487,29,2023-02-11 20:00:00
1006,46,43,215,24,2023-02-11 21:00:00
1007,55,28,373,14,2023-02-11 22:00:00
1008,89,36,252,5,2023-02-11 23:00:00
1009,136,42,171,15,2023-02-12 00:00:00
1010,191,31,353,37,2023-02-12 01:00:00
1011,109,14,464,25,2023-02-12 02:00:00
1012,111,30,202,19,2023-02-12 03:00:00
1013,34,12,53,4,2023-02-12 04:00:00
1014,94,39,181,10,2023-02-12 05:00:00
1015,162,18,107,20,2023-02-12 06:00:00
1016,184,17,396,27,2023-02-12 07:00:00
1017,121,46,167,22,2023-02-12 08:00:00
1018,85,5,464,34,2023-02-12 09:00:00
1019,32,27,156,34,2023-02-12 10:00:00
1020,46,26,158,30,2023-02-12 11:00:00
1021,169,30,176,33,2023-02-12 12:00:00
1022,118,19,207,5,2023-02-12 13:00:00
1023,154,46,79,25,2023-02-12 14:00:00
1024,181,22,213,4,2023-02-12 15:00:00
1025,112,4,329,7,2023-02-12 16:00:00
1026,141,13,195,27,2023-02-12 17:00:00
1027,156,29,6,25,2023-02-12 18:00:00
1028,3,9,336,25,2023-02-12 19:00:00
1029,188,5,493,21,2023-02-12 20:00:00
1030,59,27,389,11,2023-02-12 21:00:00
1031,106,47,18,3,2023-02-12 22:00:00
1032,84,50,117,34,2023-02-12 23:00:00
1033,53,11,167,9,2023-02-13 00:00:00
1034,135,35,103,38,2023-02-13 01:00:00
1035,142,18,126,26,2023-02-13 02:00:00
1036,162,41,209,31,2023-02-13 03:00:00
1037,56,7,6,8,2023-02-13 04:00:00
1038,25,24,449,26,2023-02-13 05:00:00
1039,139,17,380,34,2023-02-13 06:00:00
1040,115,32,300,21,2023-02-13 07:00:00
1041,162,4,161,8,2023-02-13 08:00:00
1042,5,13,419,35,2023-02-13 09:00:00
1043,5,40,62,24,2023-02-13 10:00:00
1044,108,33,122,34,2023-02-13 11:00:00
1045,36,30,78,12,2023-02-13 12:00:00
1046,119,33,253,18,2023-02-13 13:00:00
1047,107,19,383,12,2023-02-13 14:00:00
1048,162,31,413,15,2023-02-13 15:00:00
1049,2,32,493,21,2023-02-13 16:00:00
1050,90,31,458,25,2023-02-13 17:00:00
1051,52,28,163,22,2023-02-13 18:00:00
1052,68,13,258,28,2023-02-13 19:00:00
1053,71,44,3,20,2023-02-13 20:00:00
1054,158,6,70,13,2023-02-13 21:00:00
1055,91,7,380,5,2023-02-13 22:00:00
1056,42,33,434,10,2023-02-13 23:00:00
1057,9,41,231,16,2023-02-14 00:00:00
1058,43,24,123,4,2023-02-14 01:00:00
1059,165,5,46,10,2023-02-14 02:00:00
1060,75,1,351,9,2023-02-14 03:00:00
1061,135,46,92,29,2023-02-14 04:00:00
1062,126,8,242,16,2023-02-14 05:00:00
1063,26,1,293,7,2023-02-14 06:00:00
1064,135,43,408,33,2023-02-14 07:00:00
1065,177,4,405,37,2023-02-14 08:00:00
1066,16,23,53,36,2023-02-14 09:00:00
1067,141,35,380,2,2023-02-14 10:00:00
1068,76,38,493,21,2023-02-14 11:00:00
1069,102,20,211,31,2023-02-14 12:00:00
1070,172,8,241,34,2023-02-14 13:00:00
1071,145,11,374,32,2023-02-14 14:00:00
1072,151,9,391,32,2023-02-14 15:00:00
1073,174,22,458,35,2023-02-14 16:00:00
1074,144,1,7,28,2023-02-14 17:00:00
1075,192,4,365,15,2023-02-14 18:00:00
1076,97,48,439,24,2023-02-14 19:00:00
1077,95,23,160,26,2023-02-14 20:00:00
1078,5,39,333,18,2023-02-14 21:00:00
1079,47,31,389,4,2023-02-14 22:00:00
1080,94,25,369,27,2023-02-14 23:00:00
1081,26,40,327,17,2023-02-15 00:00:00
1082,22,3,296,25,2023-02-15 01:00:00
1083,37,8,64,35,2023-02-15 02:00:00
1084,161,47,73,18,2023-02-15 03:00:00
1085,124,10,291,6,2023-02-15 04:00:00
1086,147,12,254,28,2023-02-15 05:00:00
1087,45,26,210,29,2023-02-15 06:00:00
1088,188,8,392,25,2023-02-15 07:00:00
1089,151,5,143,14,2023-02-15 08:00:00
1090,31,48,428,14,2023-02-15 09:00:00
1091,158,27,65,8,2023-02-15 10:00:00
1092,95,47,437,24,2023-02-15 11:00:00
1093,61,34,195,11,2023-02-15 12:00:00
1094,81,36,108,32,2023-02-15 13:00:00
1095,164,42,168,6,2023-02-15 14:00:00
1096,79,29,497,10,2023-02-15 15:00:00
1097,105,50,52,6,2023-02-15 16:00:00
1098,75,29,227,34,2023-02-15 17:00:00
1099,20,18,318,6,2023-02-15 18:00:00
1100,124,34,295,35,2023-02-15 19:00:00
1101,75,38,430,12,2023-02-15 20:00:00
1102,107,41,186,2,2023-02-15 21:00:00
1103,111,10,453,10,2023-02-15 22:00:00
1104,173,18,145,9,2023-02-15 23:00:00
1105,76,22,103,35,2023-02-16 00:00:00
1106,40,7,115,31,2023-02-16 01:00:00
1107,43,24,28,32,2023-02-16 02:00:00
1108,157,22,174,35,2023-02-16 03:00:00
1109,59,50,53,9,2023-02-16 04:00:00
1110,63,46,76,39,2023-02-16 05:00:00
1111,129,17,57,31,2023-02-16 06:00:00
1112,141,39,497,4,2023-02-16 07:00:00
1113,61,23,205,24,2023-02-16 08:00:00
1114,33,34,369,13,2023-02-16 09:00:00
1115,28,41,365,10,2023-02-16 10:00:00
1116,21,23,143,28,2023-02-16 11:00:00
1117,145,24,245,36,2023-02-16 12:00:00
1118,172,39,82,33,2023-02-16 13:00:00
1119,58,14,317,35,2023-02-16 14:00:00
1120,80,29,449,8,2023-02-16 15:00:00
1121,49,32,342,10,2023-02-16 16:00:00
1122,38,13,391,4,2023-02-16 17:00:00
1123,60,34,248,31,2023-02-16 18:00:00
1124,92,3,8,13,2023-02-16 19:00:00
1125,175,32,176,23,2023-02-16 20:00:00
1126,158,18,227,9,2023-02-16 21:00:00
1127,157,3,429,23,2023-02-16 22:00:00
1128,44,35,363,21,2023-02-16 23:00:00
1129,190,36,91,4,2023-02-17 00:00:00
1130,75,10,241,23,2023-02-17 01:00:00
1131,66,38,133,1,2023-02-17 02:00:00
1132,129,16,392,27,2023-02-17 03:00:00
1133,105,13,246,30,2023-02-17 04:00:00
1134,9,6,183,35,2023-02-17 05:00:00
1135,28,48,277,39,2023-02-17 06:00:00
1136,84,4,498,31,2023-02-17 07:00:00
1137,70,24,237,23,2023-02-17 08:00:00
1138,160,17,296,14,2023-02-17 09:00:00
1139,82,20,483,30,2023-02-17 10:00:00
1140,46,30,418,17,2023-02-17 11:00:00
1141,73,50,80,15,2023-02-17 12:00:00
1142,43,3,392,28,2023-02-17 13:00:00
1143,115,47,323,15,2023-02-17 14:00:00
1144,7,48,440,21,2023-02-17 15:00:00
1145,179,6,26,3,2023-02-17 16:00:00
1146,172,12,468,25,2023-02-17 17:00:00
1147,70,33,291,38,2023-02-17 18:00:00
1148,165,27,35,4,2023-02-17 19:00:00
1149,167,37,396,37,2023-02-17 20:00:00
1150,10,9,165,39,2023-02-17 21:00:00
1151,93,20,216,22,2023-02-17 22:00:00
1152,112,47,319,30,2023-02-17 23:00:00
1153,78,46,32,3,2023-02-18 00:00:00
1154,178,42,157,18,2023-02-18 01:00:00
1155,110,44,343,17,2023-02-18 02:00:00
1156,6,29,394,13,2023-02-18 03:00:00
1157,69,30,64,27,2023-02-18 04:00:00
1158,193,11,228,22,2023-02-18 05:00:00
1159,17,34,329,17,2023-02-18 06:00:00
1160,154,6,101,33,2023-02-18 07:00:00
1161,92,17,311,11,2023-02-18 08:00:00
1162,98,30,5,23,2023-02-18 09:00:00
1163,136,3,454,1,2023-02-18 10:00:00
1164,181,16,469,21,2023-02-18 11:00:00
1165,191,46,169,12,2023-02-18 12:00:00
1166,144,50,293,8,2023-02-18 13:00:00
1167,174,42,288,32,2023-02-18 14:00:00
1168,123,29,262,20,2023-02-18 15:00:00
1169,56,34,157,10,2023-02-18 16:00:00
1170,7,45,479,8,2023-02-18 17:00:00
1171,86,41,146,29,2023-02-18 18:00:00
1172,27,26,116,36,2023-02-18 19:00:00
1173,157,8,97,15,2023-02-18 20:00:00
1174,100,48,276,15,2023-02-18 21:00:00
1175,190,6,494,8,2023-02-18 22:00:00
1176,72,45,226,9,2023-02-18 23:00:00
1177,148,40,126,1,2023-02-19 00:00:00
1178,198,21,39,17,2023-02-19 01:00:00
1179,59,13,102,19,2023-02-19 02:00:00
1180,29,15,78,21,2023-02-19 03:00:00
1181,110,20,46,8,2023-02-19 04:00:00
1182,84,7,430,10,2023-02-19 05:00:00
1183,166,12,130,30,2023-02-19 06:00:00
1184,5,15,290,27,2023-02-19 07:00:00
1185,147,33,370,17,2023-02-19 08:00:00
1186,119,47,217,6,2023-02-19 09:00:00
1187,143,11,344,15,2023-02-19 10:00:00
1188,121,42,241,23,2023-02-19 11:00:00
1189,14,9,344,35,2023-02-19 12:00:00
1190,180,17,396,32,2023-02-19 13:00:00
1191,98,30,355,10,2023-02-19 14:00:00
1192,136,5,443,13,2023-02-19 15:00:00
1193,167,22,14,35,2023-02-19 16:00:00
1194,140,14,64,3,2023-02-19 17:00:00
1195,47,19,117,22,2023-02-19 18:00:00
1196,190,38,185,1,2023-02-19 19:00:00
1197,21,31,235,36,2023-02-19 20:00:00
1198,109,13,309,19,2023-02-19 21:00:00
1199,11,30,41,17,2023-02-19 22:00:00
1200,115,26,146,18,2023-02-19 23:00:00
1201,63,5,246,12,2023-02-20 00:00:00
1202,121,1,243,4,2023-02-20 01:00:00
1203,102,26,116,21,2023-02-20 02:00:00
