sales_order_id,product_id,quantity_sold,sales_order_date,customer_name,status
2273,139,91,2023-05-26,Customer 366,Cancelled
2274,184,20,2023-10-28,Customer 26,Delivered
2275,43,6,2023-12-02,Customer 221,Pending
2276,5,7,2023-02-13,Customer 47,Cancelled
2277,147,68,2023-05-21,Customer 364,Delivered
2278,59,13,2023-12-29,Customer 126,Pending
2279,175,34,2023-07-09,Customer 8,Delivered
2280,100,16,2023-05-30,Customer 348,Cancelled
2281,28,94,2023-02-03,Customer 20,Delivered
2282,69,54,2023-11-18,Customer 251,Pending
2283,55,32,2023-06-24,Customer 109,Cancelled
2284,116,32,2023-04-13,Customer 213,Cancelled
2285,185,64,2023-06-04,Customer 24,Pending
2286,178,78,2023-03-10,Customer 439,Cancelled
2287,194,43,2023-05-10,Customer 210,Shipped
2288,3,89,2023-10-02,Customer 496,Pending
2289,24,33,2023-08-29,Customer 362,Delivered
2290,36,10,2023-08-15,Customer 354,Delivered
2291,132,17,2023-11-30,Customer 424,Cancelled
2292,3,80,2023-05-12,Customer 228,Delivered
2293,66,26,2023-05-12,Customer 41,Delivered
2294,48,68,2023-04-21,Customer 308,Cancelled
2295,96,26,2023-06-20,Customer 402,Cancelled
2296,31,25,2023-11-17,Customer 31,Pending
2297,145,47,2023-08-21,Customer 486,Shipped
2298,180,98,2023-06-23,Customer 68,Delivered
2299,76,10,2023-03-03,Customer 426,Shipped
2300,4,68,2023-08-11,Customer 344,Shipped
2301,131,7,2023-01-01,Customer 116,Shipped
2302,198,22,2023-08-23,Customer 140,Shipped
2303,195,31,2023-08-17,Customer 250,Shipped
2304,29,21,2023-11-07,Customer 276,Cancelled
2305,114,30,2023-01-23,Customer 121,Cancelled
2306,52,15,2023-11-08,Customer 7,Shipped
2307,188,78,2023-02-21,Customer 345,Delivered
2308,19,57,2023-03-11,Customer 172,Delivered
2309,99,64,2023-03-04,Customer 296,Cancelled
2310,17,33,2023-02-15,Customer 323,Pending
2311,184,29,2023-07-27,Customer 27,Delivered
2312,46,65,2023-04-29,Customer 85,Pending
2313,164,49,2023-01-30,Customer 140,Pending
2314,37,10,2023-04-27,Customer 85,Delivered
2315,15,1,2023-02-04,Customer 209,Cancelled
2316,178,95,2023-03-07,Customer 147,Delivered
2317,129,59,2023-07-16,Customer 44,Pending
2318,37,62,2023-09-05,Customer 78,Delivered
2319,64,40,2023-07-11,Customer 61,Shipped
2320,152,9,2023-06-23,Customer 401,Cancelled
2321,50,82,2023-11-02,Customer 62,Pending
2322,158,94,2023-07-27,Customer 478,Cancelled
2323,192,40,2023-07-26,Customer 254,Delivered
2324,7,30,2023-07-26,Customer 298,Cancelled
2325,64,50,2023-11-26,Customer 226,Delivered
2326,38,20,2023-12-06,Customer 257,Shipped
2327,9,14,2023-05-23,Customer 94,Cancelled
2328,21,26,2023-03-21,Customer 207,Shipped
2329,112,48,2023-09-04,Customer 346,Shipped
2330,190,89,2023-07-11,Customer 298,Cancelled
2331,105,68,2023-09-12,Customer 77,Pending
2332,34,32,2023-03-03,Customer 68,Delivered
2333,199,18,2023-09-12,Customer 317,Delivered
2334,194,13,2023-11-30,Customer 15,Delivered
2335,94,79,2023-03-30,Customer 171,Cancelled
2336,180,67,2023-12-19,Customer 388,Pending
2337,16,78,2023-07-23,Customer 224,Shipped
2338,173,57,2023-08-21,Customer 148,Delivered
2339,106,2,2023-01-16,Customer 60,Delivered
2340,122,17,2023-05-20,Customer 369,Delivered
2341,124,6,2023-01-09,Customer 461,Shipped
2342,21,89,2023-02-18,Customer 413,Shipped
2343,194,15,2023-11-19,Customer 450,Cancelled
2344,144,71,2023-05-19,Customer 322,Shipped
2345,76,11,2023-12-24,Customer 131,Delivered
2346,173,33,2023-01-12,Customer 183,Shipped
2347,195,45,2023-04-20,Customer 242,Delivered
2348,115,67,2023-04-12,Customer 308,Pending
2349,139,70,2023-04-10,Customer 201,Pending
2350,192,23,2023-06-29,Customer 403,Cancelled
2351,170,15,2023-05-15,Customer 280,Shipped
2352,35,80,2023-12-14,Customer 164,Shipped
2353,34,18,2023-07-16,Customer 126,Delivered
2354,125,31,2023-07-31,Customer 237,Shipped
2355,51,85,2023-05-18,Customer 160,Cancelled
2356,170,64,2023-03-31,Customer 38,Shipped
2357,10,32,2023-01-29,Customer 182,Shipped
2358,43,78,2023-09-30,Customer 20,Delivered
2359,3,68,2023-03-22,Customer 434,Shipped
2360,41,40,2023-04-06,Customer 386,Shipped
2361,54,42,2023-05-03,Customer 167,Delivered
2362,87,4,2023-05-16,Customer 394,Shipped
2363,89,64,2023-11-15,Customer 324,Shipped
2364,159,37,2023-07-06,Customer 161,Shipped
2365,101,81,2023-03-24,Customer 10,Shipped
2366,55,18,2023-01-30,Customer 62,Delivered
2367,174,62,2023-12-04,Customer 346,Delivered
2368,92,73,2023-02-14,Customer 88,Shipped
2369,87,42,2023-10-04,Customer 169,Shipped
2370,61,26,2023-09-21,Customer 69,Pending
2371,155,99,2023-04-22,Customer 126,Pending
2372,122,96,2023-11-08,Customer 225,Cancelled
2373,3,90,2023-08-27,Customer 154,Cancelled
2374,131,54,2023-04-25,Customer 78,Pending
2375,4,37,2023-01-08,Customer 76,Cancelled
2376,82,23,2023-04-14,Customer 155,Shipped
2377,183,61,2023-01-30,Customer 34,Cancelled
2378,174,74,2023-12-19,Customer 95,Shipped
2379,152,24,2023-02-09,Customer 188,Cancelled
2380,111,98,2023-11-25,Customer 292,Pending
2381,64,51,2023-02-16,Customer 383,Delivered
2382,174,95,2023-10-18,Customer 380,Delivered
2383,111,83,2023-08-21,Customer 256,Shipped
2384,147,37,2023-09-12,Customer 66,Pending
2385,39,57,2023-10-09,Customer 181,Shipped
2386,71,37,2023-10-18,Customer 129,Pending
2387,101,28,2023-11-23,Customer 483,Shipped
2388,161,42,2023-03-02,Customer 475,Shipped
2389,11,44,2023-04-10,Customer 378,Cancelled
2390,121,41,2023-04-11,Customer 271,Cancelled
2391,191,89,2023-02-08,Customer 165,Cancelled
2392,168,95,2023-10-21,Customer 251,Cancelled
2393,146,86,2023-12-07,Customer 425,Shipped
2394,175,92,2023-01-29,Customer 297,Pending
2395,133,75,2023-09-12,Customer 332,Delivered
2396,130,17,2023-10-11,Customer 200,Cancelled
2397,153,56,2023-04-15,Customer 192,Shipped
2398,176,61,2023-09-04,Customer 61,Shipped
2399,4,74,2023-08-20,Customer 463,Shipped
2400,121,75,2023-07-19,Customer 165,Shipped
2401,177,12,2023-05-19,Customer 304,Delivered
2402,25,55,2023-12-18,Customer 263,Delivered
2403,105,73,2023-08-01,Customer 228,Delivered
2404,60,79,2023-08-12,Customer 285,Shipped
2405,126,63,2023-02-08,Customer 241,Cancelled
2406,172,74,2023-09-18,Customer 275,Pending
2407,187,74,2023-12-19,Customer 159,Delivered
2408,139,33,2023-03-04,Customer 383,Pending
2409,27,56,2023-09-14,Customer 300,Cancelled
2410,157,44,2023-03-12,Customer 114,Shipped
2411,115,66,2023-06-18,Customer 272,Delivered
2412,163,93,2023-09-18,Customer 105,Pending
2413,45,85,2023-05-09,Customer 99,Shipped
2414,33,1,2023-12-17,Customer 200,Shipped
2415,104,27,2023-05-10,Customer 334,Delivered
2416,21,5,2023-03-04,Customer 408,Cancelled
2417,126,61,2023-05-27,Customer 138,Delivered
2418,179,7,2023-07-04,Customer 305,Cancelled
2419,114,16,2023-10-01,Customer 386,Pending
2420,161,89,2023-06-07,Customer 190,Shipped
2421,32,80,2023-12-20,Customer 141,Pending
2422,63,47,2023-12-19,Customer 117,Cancelled
2423,78,25,2023-12-14,Customer 384,Pending
2424,178,43,2023-05-02,Customer 87,Delivered
2425,6,83,2023-11-09,Customer 259,Delivered
2426,135,49,2023-06-18,Customer 273,Delivered
2427,87,52,2023-05-15,Customer 286,Pending
2428,171,13,2023-12-08,Customer 182,Pending
2429,192,50,2023-03-11,Customer 47,Cancelled
2430,71,22,2023-04-02,Customer 428,Delivered
2431,119,91,2023-12-01,Customer 382,Pending
2432,100,30,2023-09-13,Customer 269,Delivered
2433,6,43,2023-03-02,Customer 11,Pending
2434,91,17,2023-04-13,Customer 34,Pending
2435,42,31,2023-03-14,Customer 287,Shipped
2436,154,37,2023-06-28,Customer 262,Shipped
2437,35,39,2023-08-05,Customer 447,Delivered
2438,183,36,2023-10-21,Customer 426,Cancelled
2439,121,50,2023-09-16,Customer 399,Shipped
2440,68,65,2023-09-22,Customer 42,Cancelled
2441,37,33,2023-01-14,Customer 249,Cancelled
2442,33,87,2023-05-15,Customer 44,Delivered
2443,42,57,2023-07-26,Customer 186,Cancelled
2444,99,44,2023-09-03,Customer 457,Cancelled
2445,193,94,2023-02-14,Customer 227,Cancelled
2446,102,58,2023-05-05,Customer 370,Delivered
2447,79,97,2023-03-17,Customer 467,Pending
2448,142,5,2023-03-21,Customer 213,Pending
2449,187,40,2023-08-27,Customer 151,Shipped
2450,166,21,2023-04-17,Customer 90,Delivered
2451,21,31,2023-03-31,Customer 80,Pending
2452,43,69,2023-07-28,Customer 310,Shipped
2453,198,65,2023-05-11,Customer 187,Cancelled
2454,116,55,2023-09-06,Customer 76,Shipped
2455,183,51,2023-05-21,Customer 40,Delivered
2456,44,48,2023-07-17,Customer 256,Cancelled
2457,142,98,2023-11-28,Customer 37,Pending
2458,98,5,2023-10-23,Customer 269,Shipped
2459,81,37,2023-10-11,Customer 268,Cancelled
2460,99,28,2023-04-26,Customer 114,Delivered
2461,41,56,2023-03-28,Customer 264,Pending
2462,14,95,2023-11-11,Customer 142,Cancelled
2463,157,80,2023-11-29,Customer 486,Cancelled
2464,141,75,2023-08-26,Customer 454,Cancelled
2465,98,2,2023-03-17,Customer 405,Delivered
2466,147,62,2023-09-06,Customer 94,Pending
2467,143,13,2023-03-19,Customer 359,Delivered
2468,16,86,2023-08-12,Customer 38,Cancelled
2469,183,33,2023-03-08,Customer 409,Delivered
2470,180,44,2023-06-26,Customer 257,Shipped
2471,31,25,2023-11-07,Customer 239,Shipped
2472,41,6,2023-04-16,Customer 82,Shipped
2473,140,55,2023-03-09,Customer 49,Shipped
2474,167,95,2023-07-01,Customer 493,Delivered
2475,146,15,2023-02-15,Customer 470,Delivered
2476,39,44,2023-09-17,Customer 2,Pending
2477,43,76,2023-09-27,Customer 14,Cancelled
2478,111,59,2023-02-20,Customer 404,Shipped
2479,101,14,2023-07-16,Customer 94,Shipped
2480,141,53,2023-03-28,Customer 323,Shipped
2481,2,48,2023-10-18,Customer 389,Cancelled
2482,134,84,2023-08-14,Customer 409,Delivered
2483,17,28,2023-06-18,Customer 142,Shipped
2484,183,12,2023-10-10,Customer 2,Delivered
2485,101,21,2023-02-07,Customer 119,Pending
2486,67,77,2023-12-15,Customer 256,Cancelled
2487,120,70,2023-11-18,Customer 416,Pending
2488,114,22,2023-08-30,Customer 166,Pending
2489,22,84,2023-12-24,Customer 128,Pending
2490,97,21,2023-08-20,Customer 147,Delivered
2491,145,98,2023-01-01,Customer 376,Pending
2492,196,54,2023-11-18,Customer 473,Pending
2493,18,92,2023-12-28,Customer 377,Shipped
2494,153,58,2023-10-14,Customer 176,Delivered
2495,111,11,2023-11-22,Customer 207,Shipped
2496,52,88,2023-05-26,Customer 367,Cancelled
2497,49,5,2023-08-30,Customer 105,Shipped
2498,24,80,2023-11-04,Customer 142,Delivered
2499,40,43,2023-01-19,Customer 266,Delivered
2500,105,41,2023-08-22,Customer 482,Pending
2501,74,54,2023-05-30,Customer 48,Delivered
2502,126,68,2023-07-17,Customer 207,Delivered
2503,90,5,2023-03-10,Customer 7,Delivered
2504,51,34,2023-02-05,Customer 367,Cancelled
2505,119,84,2023-06-25,Customer 217,Pending
2506,147,60,2023-07-01,Customer 458,Delivered
2507,156,19,2023-05-30,Customer 374,Shipped
2508,20,16,2023-10-13,Customer 377,Delivered
2509,46,21,2023-07-08,Customer 420,Pending
2510,5,52,2023-04-08,Customer 243,Pending
2511,65,54,2023-08-13,Customer 179,Cancelled
2512,166,94,2023-11-09,Customer 356,Shipped
2513,56,79,2023-10-08,Customer 251,Pending
2514,23,78,2023-02-19,Customer 216,Pending
2515,156,75,2023-01-22,Customer 396,Delivered
2516,181,24,2023-01-04,Customer 498,Pending
2517,87,35,2023-05-17,Customer 101,Delivered
2518,20,81,2023-12-29,Customer 137,Delivered
2519,156,88,2023-09-21,Customer 341,Cancelled
2520,106,66,2023-09-29,Customer 324,Pending
2521,30,42,2023-08-10,Customer 294,Shipped
2522,41,92,2023-03-17,Customer 386,Delivered
2523,15,15,2023-09-09,Customer 98,Delivered
2524,91,71,2023-07-03,Customer 435,Shipped
2525,129,41,2023-02-09,Customer 428,Shipped
2526,200,26,2023-03-23,Customer 109,Shipped
2527,65,32,2023-09-25,Customer 185,Pending
2528,93,41,2023-07-02,Customer 304,Pending
2529,21,17,2023-12-09,Customer 432,Pending
2530,85,27,2023-03-17,Customer 289,Shipped
2531,170,77,2023-02-02,Customer 351,Pending
2532,49,2,2023-03-06,Customer 311,Pending
2533,53,93,2023-10-20,Customer 165,Shipped
2534,64,85,2023-04-30,Customer 32,Cancelled
2535,32,96,2023-01-14,Customer 65,Pending
2536,153,27,2023-12-09,Customer 331,Pending
2537,175,80,2023-01-12,Customer 383,Pending
2538,169,20,2023-08-04,Customer 159,Delivered
2539,154,44,2023-02-07,Customer 398,Delivered
2540,45,38,2023-10-18,Customer 187,Pending
2541,127,35,2023-03-30,Customer 227,Pending
2542,99,61,2023-10-22,Customer 219,Delivered
2543,52,28,2023-08-29,Customer 82,Cancelled
2544,42,90,2023-12-24,Customer 226,Pending
2545,58,24,2023-10-08,Customer 195,Cancelled
2546,191,38,2023-03-17,Customer 310,Cancelled
2547,58,68,2023-04-21,Customer 95,Cancelled
2548,154,28,2023-08-23,Customer 261,Cancelled
2549,187,33,2023-03-16,Customer 73,Shipped
2550,169,14,2023-08-15,Customer 230,Delivered
2551,86,49,2023-11-16,Customer 328,Shipped
2552,168,10,2023-11-29,Customer 265,Shipped
2553,196,9,2023-05-05,Customer 121,Delivered
2554,187,61,2023-07-22,Customer 460,Shipped
2555,78,10,2023-04-14,Customer 48,Pending
2556,61,51,2023-02-26,Customer 363,Pending
2557,176,62,2023-11-11,Customer 202,Pending
2558,38,56,2023-06-07,Customer 218,Delivered
2559,185,5,2023-08-19,Customer 327,Pending
2560,14,1,2023-03-28,Customer 376,Pending
2561,143,90,2023-10-29,Customer 149,Delivered
2562,12,12,2023-04-14,Customer 442,Cancelled
2563,196,78,2023-11-27,Customer 404,Pending
2564,86,41,2023-10-03,Customer 170,Pending
2565,44,68,2023-05-31,Customer 74,Cancelled
2566,160,2,2023-09-05,Customer 311,Cancelled
2567,180,3,2023-07-23,Customer 485,Cancelled
2568,193,96,2023-04-30,Customer 45,Cancelled
2569,1,20,2023-10-01,Customer 126,Delivered
2570,87,76,2023-02-04,Customer 241,Cancelled
2571,41,66,2023-03-12,Customer 398,Pending
2572,149,11,2023-10-01,Customer 23,Shipped
2573,75,35,2023-03-08,Customer 134,Pending
2574,21,48,2023-10-11,Customer 227,Cancelled
2575,139,33,2023-06-02,Customer 158,Delivered
2576,115,5,2023-10-21,Customer 60,Shipped
2577,190,25,2023-02-19,Customer 4,Cancelled
2578,28,32,2023-10-01,Customer 376,Cancelled
2579,140,77,2023-04-25,Customer 233,Pending
2580,63,19,2023-12-06,Customer 191,Shipped
2581,157,46,2023-10-20,Customer 308,Delivered
2582,156,6,2023-07-19,Customer 142,Shipped
2583,83,51,2023-11-30,Customer 292,Delivered
2584,107,46,2023-09-30,Customer 476,Shipped
2585,100,94,2023-08-31,Customer 383,Shipped
2586,172,90,2023-11-05,Customer 147,Delivered
2587,181,75,2023-12-12,Customer 28,Shipped
2588,18,48,2023-04-28,Customer 489,Delivered
2589,20,12,2023-09-15,Customer 427,Shipped
2590,173,59,2023-12-14,Customer 10,Cancelled
2591,99,85,2023-05-03,Customer 308,Pending
2592,6,62,2023-05-03,Customer 8,Delivered
2593,188,28,2023-08-26,Customer 380,Pending
2594,76,73,2023-08-25,Customer 190,Delivered
2595,138,81,2023-04-04,Customer 45,Pending
2596,91,40,2023-11-25,Customer 215,Pending
2597,176,96,2023-03-03,Customer 220,Cancelled
2598,190,45,2023-09-14,Customer 411,Delivered
2599,130,93,2023-06-20,Customer 432,Shipped
2600,189,27,2023-03-13,Customer 145,Shipped
2601,156,26,2023-08-05,Customer 471,Delivered
2602,27,24,2023-07-23,Customer 253,Cancelled
2603,40,49,2023-03-13,Customer 18,Shipped
2604,168,69,2023-02-25,Customer 14,Cancelled
2605,145,40,2023-04-17,Customer 73,Shipped
2606,98,21,2023-10-31,Customer 428,Cancelled
2607,173,40,2023-10-25,Customer 320,Pending
2608,89,71,2023-05-01,Customer 412,Delivered
2609,106,9,2023-01-08,Customer 119,Delivered
2610,141,55,2023-11-23,Customer 376,Shipped
2611,43,98,2023-03-08,Customer 469,Shipped
2612,90,75,2023-12-19,Customer 285,Cancelled
2613,19,59,2023-12-15,Customer 252,Shipped
2614,185,93,2023-08-03,Customer 303,Cancelled
2615,63,43,2023-07-14,Customer 2,Pending
2616,30,59,2023-02-05,Customer 56,Delivered
2617,9,17,2023-12-26,Customer 268,Delivered
2618,127,49,2023-01-29,Customer 82,Delivered
2619,182,41,2023-12-20,Customer 257,Pending
2620,134,58,2023-11-06,Customer 47,Delivered
2621,92,64,2023-10-20,Customer 16,Cancelled
2622,131,30,2023-02-14,Customer 291,Shipped
2623,165,50,2023-09-16,Customer 361,Pending
2624,165,3,2023-05-13,Customer 233,Cancelled
2625,12,5,2023-11-08,Customer 423,Cancelled
2626,94,7,2023-01-17,Customer 203,Pending
2627,184,5,2023-03-11,Customer 103,Shipped
2628,100,75,2023-09-26,Customer 114,Shipped
2629,107,86,2023-11-12,Customer 483,Cancelled
2630,107,73,2023-11-20,Customer 492,Shipped
2631,191,63,2023-08-05,Customer 398,Pending
2632,12,52,2023-09-25,Customer 305,Cancelled
2633,21,88,2023-11-04,Customer 51,Delivered
2634,193,92,2023-06-30,Customer 363,Pending
2635,158,12,2023-02-16,Customer 252,Pending
2636,67,87,2023-12-09,Customer 147,Shipped
2637,174,75,2023-07-29,Customer 335,Pending
2638,76,47,2023-12-04,Customer 171,Delivered
2639,130,5,2023-01-20,Customer 445,Pending
2640,157,27,2023-02-11,Customer 296,Pending
2641,37,19,2023-11-30,Customer 441,Shipped
2642,107,13,2023-10-13,Customer 454,Shipped
2643,161,83,2023-02-17,Customer 63,Pending
2644,16,90,2023-11-15,Customer 145,Cancelled
2645,101,39,2023-06-02,Customer 351,Delivered
2646,151,38,2023-08-13,Customer 7,Shipped
2647,194,59,2023-04-03,Customer 431,Delivered
2648,87,98,2023-01-21,Customer 317,Delivered
2649,124,16,2023-11-22,Customer 443,Delivered
2650,176,27,2023-07-26,Customer 104,Pending
2651,197,22,2023-11-26,Customer 113,Cancelled
2652,115,9,2023-07-31,Customer 488,Delivered
2653,166,98,2023-11-04,Customer 101,Pending
2654,157,75,2023-01-31,Customer 247,Shipped
2655,87,68,2023-03-15,Customer 487,Pending
2656,73,86,2023-08-06,Customer 274,Shipped
2657,13,36,2023-02-08,Customer 380,Delivered
2658,97,10,2023-05-26,Customer 166,Delivered
2659,157,13,2023-09-06,Customer 453,Shipped
2660,45,52,2023-09-07,Customer 114,Shipped
2661,85,92,2023-05-24,Customer 422,Pending
2662,76,31,2023-09-01,Customer 358,Shipped
2663,147,48,2023-12-02,Customer 224,Pending
2664,108,90,2023-02-05,Customer 498,Cancelled
2665,25,41,2023-10-06,Customer 246,Cancelled
2666,169,64,2023-05-19,Customer 492,Shipped
2667,76,80,2023-11-06,Customer 373,Pending
2668,111,62,2023-06-23,Customer 215,Pending
2669,176,57,2023-07-15,Customer 10,Shipped
2670,112,54,2023-07-11,Customer 346,Cancelled
2671,27,74,2023-01-28,Customer 328,Shipped
2672,98,92,2023-02-08,Customer 205,Cancelled
2673,32,79,2023-08-01,Customer 275,Pending
2674,191,9,2023-07-16,Customer 220,Cancelled
2675,178,12,2023-07-28,Customer 477,Cancelled
2676,109,70,2023-09-13,Customer 120,Pending
2677,200,7,2023-10-16,Customer 240,Pending
2678,165,44,2023-06-04,Customer 53,Cancelled
2679,127,9,2023-01-17,Customer 340,Cancelled
2680,114,3,2023-01-22,Customer 251,Pending
2681,6,8,2023-03-05,Customer 383,Cancelled
2682,48,18,2023-07-13,Customer 311,Cancelled
2683,111,38,2023-09-02,Customer 494,Shipped
2684,36,91,2023-04-11,Customer 149,Delivered
2685,28,87,2023-08-30,Customer 362,Cancelled
2686,133,33,2023-04-05,Customer 5,Cancelled
2687,160,43,2023-04-26,Customer 406,Shipped
2688,181,63,2023-08-26,Customer 482,Pending
2689,194,14,2023-01-14,Customer 451,Delivered
2690,37,80,2023-09-21,Customer 193,Shipped
2691,14,29,2023-11-25,Customer 168,Pending
2692,77,97,2023-10-12,Customer 269,Pending
2693,161,58,2023-08-08,Customer 150,Cancelled
2694,196,71,2023-08-20,Customer 457,Delivered
2695,162,52,2023-11-10,Customer 368,Shipped
2696,130,59,2023-11-08,Customer 449,Shipped
2697,68,54,2023-03-12,Customer 267,Shipped
2698,75,77,2023-04-21,Customer 135,Cancelled
2699,162,52,2023-10-07,Customer 79,Cancelled
2700,78,46,2023-01-08,Customer 369,Delivered
2701,59,7,2023-06-30,Customer 135,Pending
2702,152,17,2023-05-30,Customer 235,Shipped
2703,71,73,2023-07-28,Customer 377,Pending
2704,50,11,2023-03-27,Customer 227,Shipped
2705,137,37,2023-01-03,Customer 408,Shipped
2706,7,47,2023-04-27,Customer 58,Shipped
2707,189,23,2023-05-16,Customer 132,Cancelled
2708,73,5,2023-05-20,Customer 105,Shipped
2709,184,48,2023-12-17,Customer 419,Pending
2710,39,83,2023-01-26,Customer 128,Delivered
2711,147,39,2023-09-30,Customer 380,Pending
2712,89,28,2023-01-12,Customer 30,Shipped
2713,11,58,2023-02-01,Customer 86,Cancelled
2714,174,73,2023-10-19,Customer 84,Cancelled
2715,100,68,2023-02-05,Customer 492,Pending
2716,174,11,2023-02-24,Customer 136,Shipped
2717,190,88,2023-03-01,Customer 395,Cancelled
2718,65,75,2023-12-29,Customer 26,Delivered
2719,44,95,2023-10-10,Customer 230,Pending
2720,90,32,2023-03-06,Customer 423,Pending
2721,117,30,2023-04-18,Customer 119,Cancelled
2722,192,53,2023-07-18,Customer 27,Delivered
2723,74,88,2023-04-07,Customer 32,Cancelled
2724,84,90,2023-07-14,Customer 335,Delivered
2725,181,18,2023-07-13,Customer 492,Shipped
2726,185,15,2023-12-29,Customer 5,Cancelled
2727,33,68,2023-10-23,Customer 257,Cancelled
2728,85,34,2023-05-05,Customer 335,Shipped
2729,80,9,2023-03-31,Customer 195,Shipped
2730,144,52,2023-02-20,Customer 490,Shipped
2731,89,79,2023-03-23,Customer 215,Delivered
2732,156,22,2023-01-29,Customer 230,Delivered
2733,47,81,2023-03-09,Customer 37,Pending
2734,85,68,2023-03-06,Customer 357,Delivered
2735,163,32,2023-11-12,Customer 47,Cancelled
2736,139,70,2023-11-30,Customer 50,Delivered
2737,102,74,2023-10-23,Customer 27,Shipped
2738,23,98,2023-05-19,Customer 457,Delivered
2739,58,60,2023-01-06,Customer 405,Cancelled
2740,54,4,2023-11-11,Customer 383,Cancelled
2741,91,34,2023-07-03,Customer 382,Pending
2742,113,1,2023-08-17,Customer 61,Shipped
2743,142,24,2023-06-26,Customer 185,Delivered
2744,51,48,2023-02-02,Customer 237,Cancelled
2745,70,70,2023-12-20,Customer 314,Pending
2746,50,52,2023-09-16,Customer 183,Delivered
2747,2,55,2023-07-03,Customer 483,Cancelled
2748,134,39,2023-04-12,Customer 103,Pending
2749,155,14,2023-09-20,Customer 69,Shipped
2750,132,82,2023-08-21,Customer 64,Delivered
2751,61,81,2023-05-09,Customer 144,Pending
2752,8,63,2023-03-15,Customer 359,Delivered
2753,160,46,2023-01-11,Customer 330,Delivered
2754,114,91,2023-07-02,Customer 273,Shipped
2755,101,13,2023-07-14,Customer 343,Shipped
2756,26,58,2023-10-31,Customer 167,Delivered
2757,173,83,2023-04-13,Customer 468,Pending
2758,84,8,2023-06-21,Customer 84,Pending
2759,148,85,2023-01-22,Customer 156,Delivered
2760,57,48,2023-02-18,Customer 224,Delivered
2761,31,4,2023-06-19,Customer 347,Delivered
2762,10,99,2023-06-16,Customer 486,Delivered
2763,119,42,2023-06-27,Customer 254,Pending
2764,92,43,2023-01-11,Customer 18,Cancelled
2765,49,26,2023-06-07,Customer 328,Cancelled
2766,58,31,2023-03-26,Customer 167,Cancelled
2767,173,15,2023-09-26,Customer 395,Cancelled
2768,166,28,2023-04-01,Customer 325,Pending
2769,95,81,2023-12-08,Customer 50,Delivered
2770,62,17,2023-10-21,Customer 214,Pending
2771,63,97,2023-04-19,Customer 471,Shipped
2772,61,82,2023-12-30,Customer 313,Cancelled
2773,10,91,2023-12-01,Customer 106,Shipped
2774,158,26,2023-11-30,Customer 253,Shipped
2775,169,16,2023-09-28,Customer 255,Pending
2776,85,46,2023-04-24,Customer 375,Delivered
2777,17,74,2023-05-02,Customer 443,Cancelled
2778,76,76,2023-05-03,Customer 384,Delivered
2779,121,63,2023-03-24,Customer 185,Delivered
2780,116,87,2023-03-23,Customer 486,Pending
2781,179,24,2023-03-14,Customer 479,Shipped
2782,84,60,2023-07-05,Customer 408,Pending
2783,16,33,2023-08-20,Customer 80,Shipped
2784,12,71,2023-12-06,Customer 474,Cancelled
2785,106,93,2023-08-28,Customer 454,Shipped
2786,96,27,2023-08-11,Customer 112,Delivered
2787,152,75,2023-08-05,Customer 429,Shipped
2788,123,53,2023-05-19,Customer 107,Delivered
2789,83,43,2023-07-24,Customer 224,Shipped
2790,167,55,2023-01-01,Customer 451,Cancelled
2791,151,2,2023-08-21,Customer 297,Pending
2792,14,39,2023-02-12,Customer 419,Delivered
2793,179,55,2023-10-12,Customer 20,Delivered
2794,184,16,2023-05-19,Customer 183,Pending
2795,1,48,2023-08-17,Customer 356,Pending
2796,67,16,2023-01-03,Customer 125,Cancelled
2797,29,95,2023-05-22,Customer 98,Delivered
2798,24,73,2023-09-07,Customer 329,Pending
2799,125,41,2023-10-17,Customer 87,Shipped
2800,154,37,2023-03-31,Customer 61,Cancelled
2801,175,18,2023-07-27,Customer 489,Shipped
2802,35,51,2023-04-17,Customer 38,Delivered
2803,32,3,2023-09-03,Customer 229,Pending
2804,109,31,2023-11-15,Customer 135,Cancelled
2805,168,69,2023-01-28,Customer 443,Pending
2806,169,62,2023-10-27,Customer 313,Shipped
2807,32,27,2023-05-25,Customer 168,Shipped
2808,122,23,2023-01-14,Customer 402,Delivered
2809,135,55,2023-09-19,Customer 88,Shipped
2810,157,55,2023-12-10,Customer 156,Pending
2811,38,74,2023-08-24,Customer 191,Delivered
2812,33,39,2023-01-11,Customer 451,Delivered
2813,51,42,2023-09-15,Customer 410,Pending
2814,152,23,2023-06-05,Customer 244,Cancelled
2815,91,90,2023-01-10,Customer 486,Cancelled
2816,174,7,2023-06-24,Customer 355,Shipped
2817,70,65,2023-07-10,Customer 273,Pending
2818,31,38,2023-11-05,Customer 5,Cancelled
2819,88,65,2023-08-25,Customer 370,Cancelled
2820,74,68,2023-12-15,Customer 48,Pending
2821,1,73,2023-06-07,Customer 221,Shipped
2822,87,32,2023-03-10,Customer 135,Cancelled
2823,50,99,2023-10-29,Customer 2,Delivered
2824,188,47,2023-08-30,Customer 81,Delivered
2825,115,12,2023-11-14,Customer 306,Delivered
2826,10,10,2023-04-01,Customer 14,Delivered
2827,70,41,2023-07-21,Customer 252,Shipped
2828,58,77,2023-09-17,Customer 208,Shipped
2829,27,86,2023-01-03,Customer 2,Cancelled
2830,130,16,2023-08-15,Customer 417,Cancelled
